file	parsed
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Petitioner contends in the alternative that Rule 29 applies to the Courts of Appeals, and that the Court of Appeals was itself compelled by the Rule to give a judgment of acquittal when it decided that the evidence was insufficient to sustain the conviction.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The Rules are entitled "Rules of Criminal Procedure for the United States District Courts.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" Rule 1 defines their scope, stating that "These rules govern the procedure in the courts of the United States.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" The Courts of Appeals are included in the list of courts specified in Rule 54(a)(1) to which the Rules are to apply.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	It is obvious, nevertheless, that some of the rules are relevant only to preliminary proceedings or to procedure Page 559 prior to appeal.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	In our opinion Rule 29 is such a Rule, referring solely to the conduct of trials in the District Courts.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	It is there that the motion for judgment of acquittal is made.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	It is the office of the trial court to rule on the motion.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	We hold that the "court" referred to in Rule 29 is the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Consequently the Rule does not affect, either to add to or to detract from, the power of Courts of Appeals when remanding a case to the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Of course the Court of Appeals must determine whether the Rule has been observed by the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	If it finds that the District Court has erred and has not properly applied the Rule, that is an error of law for which the Court of Appeals may reverse and remand.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	But when the Court of Appeals remands, Rule 29 does not control its directions to the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The Court of Appeals must look to the statute defining its appellate power, 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The Court of Appeals apparently believed that justice was served by the granting of a new trial in this case.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	On the motion to amend its order of remand the court stated: "The majority thinking the defect in the evidence might be supplied on another trial directed that it be had.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" And one judge vigorously dissented from the original Page 560 opinion because he thought that the evidence amply supported the verdict.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	A new trial was one of the remedies which petitioner sought.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	He properly gave the District Court an opportunity after verdict to correct its error in failing to sustain his motion for judgment of acquittal at the conclusion of all the evidence, which claimed error was assigned as a ground for a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	We agree that on this record the order for a new trial was a just and appropriate judgment which the Court of Appeals was authorized to enter by 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Petitioner's contention that to require him to stand trial again would be to place him twice in jeopardy is not persuasive.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	He sought and obtained the reversal of his conviction, assigning a number of alleged errors on appeal, including denial of his motion for judgment of acquittal.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	".
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	where the accused successfully seeks review of a conviction, there is no double jeopardy upon a new trial.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" Francis v. Resweber , 329 U.S. 459 , 462 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	See Trono v. United States , 199 U.S. 521 , 533-34 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The judgment of the Court of Appeals is Affirmed .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	MR. JUSTICE DOUGLAS took no part in the consideration or decision of this case.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	MR. JUSTICE BLACK and MR. JUSTICE REED would affirm with a modification of the judgment to remand to the District Court to decide whether a judgment of acquittal should be entered or a new trial ordered.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	In their opinion 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	In this case such a limitation is found in Criminal Rule 29.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Under that rule the determination as to whether to grant a new trial or to acquit rests with the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	See Cone v. West Virginia Pulp Paper Co. , 330 U.S. 212 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn1] Page 555 The succeeding section provided that existing methods of review should regulate the system of appeals and writs of error in the Circuit Courts of Appeals and that the judges of the new courts were to have "the same powers and duties as to the allowance of appeals or writs of error, and the conditions of such allowance, as now by law belong to the justices or judges in respect of the existing courts of the United States .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" 26 Stat. 829 .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Although in terms this latter section dealt only with the conditions under which appeals or writs of error would be permitted, it was construed by some courts as making 28 U.S.C.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Farrar v. Wheeler , 145 F. 482, 486-87; Whitworth v. United States , 114 F. 302, 305; Standard Co .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	v. Crane Elevator Co. , 76 F. 767, 775.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Cf. Realty Corp .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	v. Montgomery , 284 U.S. 547 , 550 ; Ballew v. United States , 160 U.S. 187 , 201-202 ; Equitable Life Assur.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Soc .
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	v. Mercantile Co. , 143 F.2d 397 , 405 ; United States v. Illinois Surety Co. , 226 F. 653, 664.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn2] Page 556 Section 877 authorized the Supreme Court on direct appeal or otherwise from the District Court to order the cause remanded to the proper District Court for "further proceedings to be taken in pursuance of such determination.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" On appeal or otherwise to the Supreme Court from the Circuit Courts of Appeals, after review and determination, the cause "shall be remanded by the Supreme Court to the proper district court for further proceedings in pursuance of such determination.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" On appeal or otherwise in a cause coming to the Circuit Court of Appeals from the District Court for review and determination, in which the decision of the Circuit Court of Appeals is final, "such cause shall be remanded to the said district court for further proceedings to be there taken in pursuance of such determination.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" It may be noted that the language giving authority to the Supreme Court to remand a proceeding brought to the Court from the Circuit Court of Appeals did not contain the words "to be taken" as in the case of the direct proceedings from the District Court.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	In proceedings from the District Court to the Circuit Court of Appeals, the language was still different.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	There the remand was "for further proceedings to be there taken in pursuance of such determination.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	" We have found no case which has noticed this discrepant language, although in the same section.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	[fn3] Page 556 "Rule 29.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	MOTION FOR ACQUITTAL.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	"(a) MOTION FOR JUDGMENT OF ACQUITTAL.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	Motions for directed verdict are abolished and motions for judgment of acquittal shall be used in their place.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	The court on motion of a defendant or of its own motion shall order the entry of judgment of acquittal of one or more offenses charged in the indictment or information after the evidence on either side is closed if the evidence is insufficient Page 557 to sustain a conviction of such offense or offenses.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	If a defendant's motion for judgment of acquittal at the close of the evidence offered by the government is not granted, the defendant may offer evidence without having reserved the right.
supreme_court_of_the_united_states/documents/15b05ef56f5adc46.xml	"(b) RESERVATION OF DECISION ON MOTION.
