,sentence_id,case_caption,case_date,phrase_id,phrase_stem,sentence,is_ws,is_first_ws
69394,837702ef-aa5b-468f-b680-bda69541a89b,"UNITED STATES v. HAGGETT, 438 F.2d 396 (2nd Cir. 1971)",1971-01-26,6668,proper foundat laid parti permit discredit testimoni one adversari wit show occas wit made statement inconsist trial testimoni,"It is well established that once a proper foundation has been laid, a party should be permitted to discredit the testimony of one of his adversary''s witnesses by showing that on other occasions that witness has made statements inconsistent with his trial testimony.",True,True
53831,68c72884-76a6-4524-9ef9-7df72780e4b1,"HOHRI v. UNITED STATES, 782 F.2d 227 (D.C. Cir. 1986)",1986-01-21,6669,individu claim unit state taken properti seek compens tucker act,"It is well established that """"an individual claiming that the United States has taken his property can seek just compensation under the Tucker Act * * *."""" Ruckelshaus v. Monsanto Co., ___ U.S. ___,104 S.Ct. 2862, 2880, 81 L.Ed.2d 815 (1984).",True,True
68662,b475d0b0-1646-48f5-b186-b72653dda3da,"PERKINS v. AM. ELEC. POWER FUEL SUPPLY, INC., 246 F.3d 593 (6th Cir. 2001)",2001-04-06,6670,even temporari unforese failur piec vessel equip proper expect use suffici establish unseaworthi provid unseaworthi condit proxim caus harm suffer plaintiff,"It is well-settled law that even a temporary or unforeseeable failure of a piece of vessel equipment under proper and expected use is sufficient to establish unseaworthiness provided that the unseaworthy condition was the proximate cause of the harm suffered by the plaintiff. See Ferrara v. A. V. Fishing,Inc.,99 F.3d 449, 453 (1st Cir. 1996); Havens,996 F.2d at 217-18; Hubbard v. Faros Fisheries, Inc.,626 F.2d 196, 199(1st Cir. 1980); Tex.",True,True
63591,e1c330e2-e510-4a88-a93b-958f3fb41941,"WIRKLER v. PERKINS, 245 F.2d 502 (C.C.P.A. 1957)",1957-06-17,6671,issu patent consid court interfer sinc patent question ancillari prioriti,It is well settled that issues of patentability will not be considered by this court in an interference since patentability is not a question ancillary to priority.,True,True
67202,230304a2-2be7-4946-ab86-4f38e65dafe8,"LIBERTARIAN PARTY OF INDIANA v. PACKARD, 741 F.2d 981 (7th Cir. 1984)",1984-08-15,6672,review court may affirm decis court decis correct even though court reli upon wrong ground gave wrong reason,"It is well settled that a reviewing court may affirm the decision of a court below if that decision is correct, even though the court below relied upon a wrong ground or gave a wrong reason. Helvering v.Gowran,302 U.S. 238, 245, 58 S.Ct. 154, 157, 82 L.Ed. 224(1937); Panter v. Marshall Field Co.,646 F.2d 271, 281 (7th Cir. 1981).",True,True
67042,f0cdbd28-a205-4ca0-80c4-c709f551f4fb,"HARPERCOLLINS v. NATIONAL LABOR RELATIONS BD., 79 F.3d 1324 (2nd Cir. 1996)",1996-03-26,6673,statement equat union activ disloyalti employ constitut coercion violat section 8 1 act,It is well-settled that statements equating union activity with disloyalty to the employer constitute coercion in violation of Section(s) 8(a)(1) of the Act.,True,True
68093,9b4c46be-0d5a-43dd-b5fb-dac06eaca45d,"HERNANDEZ v. TX DEPT. PROTECTIVE, REG. SER, 380 F.3d 872 (5th Cir. 2004)",2004-08-25,6675,section 1983 creat substant right rather mere provid civil remedi depriv right establish constitut feder law,"It is well-established that Section 1983 does not create substantive rights; rather, it merely provides civil remedies for deprivations of rights established under the Constitution or federal laws. Felton v. Polles,315 F.3d 470, 479 (5th Cir. 2002) (stating that Section 1983 """"is not itself a source of substantive rights; instead, it provides a method for vindicating federal rights elsewhere conferred"""").",True,True
63372,3f6d309b-387f-4684-ba8b-ad5fdb01aa4b,"JEFFERSON COUNTY v. ACKER, 61 F.3d 848 (11th Cir. 1995)",1995-08-21,6676,compens claus forbid feder govern levi incom tax feder judg,It is well established that the Compensation Clause does not forbid the federal government from levying an income tax on federal judges. O''Malleyv.,True,True
67845,dda08ad0-e61e-4fff-ad27-41beb39cfb9c,"HARRIS v. CHAPMAN, 97 F.3d 499 (11th Cir. 1996)",1996-10-11,6677,state compel interest secur order within prison see lawson v singletari 85 f.3d 502 512 11th cir 1996 citat therein,"It is well established that states have a compelling interest in security and order within their prisons, see Lawson v. Singletary, 85 F.3d 502, 512 (11th Cir. 1996) (and citations therein).",True,True
68087,83688dfa-21bc-4c36-bf4c-4dca264da24b,"FUJI PHOTO FILM v. SHINOHARA SHOJI KABUSHIKI, 754 F.2d 591 (5th Cir. 1985)",1985-03-07,6678,expertis field trademark cannot infer expertis anoth area,"It is well settled that expertise in the field of trademarks cannot be inferred from expertise in another area. See, e.g.,AMF, Inc. v. Sleekcraft Boats,599 F.2d 341, 353 (9th Cir. 1979);Omega Importing Corp. v. Petri-Kine Camera Co.,451 F.2d 1190,1195 (2d Cir. 1971); Communications Satellite Corp. v. Comcet,Inc.,429 F.2d 1245, 1252-53 (4th Cir.), cert. denied,400 U.S. 942, 91 S.Ct. 240, 27 L.Ed.2d 245 (1970) (collecting cases and authorities); American Drill Bushing Co. v. RockwellManufacturing Co.,342 F.2d 1019, 1022, CCPA 1173 (1965);Koppers Company, Inc. v. Krupp-Koppers GmbH,517 F. Supp. 836,845 (W.D.Pa. 1981). (collecting cases).",True,True
66257,b7c86047-b578-477c-9448-013a1df5f749,"LAURITZEN  COMPANY v. BORDEN COMPANY, 239 F.2d 405 (C.C.P.A. 1956)",1956-11-30,6679,decid question similar trademark mark dissect consid entireti,"It is well settled that in deciding the question of similarity between trademarks the marks are not to be dissected, but considered in their entireties.",True,True
69062,80aade7e-e821-42c8-a773-1d9678d53104,"APPLICATION OF WALTER, 292 F.2d 547 (C.C.P.A. 1961)",1961-07-14,6680,applic copi claim patent burden show clear basi disclosur,It is well settled law that an applicant who copies a claim from a patent has the burden of showing a clear basis for it in his disclosure.,True,True
59376,55eb9ba8-ff90-4a60-ac91-98264f74cd28,"BERNARD v. BRADY, 164 F.2d 881 (4th Cir. 1947)",1947-12-05,6681,habea corpu cannot use writ error review proceed trial court,It is well settled that habeas corpus cannot be used as a writ of error to review the proceedings of the trial court.,True,True
61990,ac1aafa8-d13a-44d6-b305-c5c61899cc67,"U.S. v. WATFORD, 468 F.3d 891 (6th Cir. 2006)",2006-11-14,6682,long supersed indict broaden origin indict supersed indict relat back file origin indict even supersed indict file outsid statut limit,"It is well established that """"as long as [a] superseding indictment does not broaden the original indictment, the superseding indictment relates back to the filing of the original indictment even if the superseding indictment is filed outside of the statute of limitations.""""United States v. Smith, 197 F.3d 225, 228 (6th Cir.1999) (citing United States v. Grady,544 F.2d 598, 601-02 (2d Cir.1976)).",True,True
63077,1af611f7-cd0f-4825-9486-4e754d6daac7,"UNITED STATES v. SHURSEN, 649 F.2d 1250 (8th Cir. 1981)",1981-06-05,6683,appel court must accept establish reason infer evid tend support action juri,"It is well established that an appellate court """"must accept as established all reasonable inferences from the evidence that tend to support the action of the jury."""" United States v.Overshon,494 F.2d 894, 896 (8th Cir.), cert. denied,419 U.S. 853,95 S.Ct. 96, 42 L.Ed.2d 85 (1974).",True,True
58781,7f202cf1-cca8-456c-84af-29b8b3728eed,"OCEAN SPRAY CRANBERRIES v. PEPSICO, INC., 160 F.3d 58 (1st Cir. 1998)",1998-11-12,6684,juri given good deal freedom estim damag defend creat risk uncertainti damag wrongdo,It is well settled that the jury is given a good deal of freedom in estimating damages against a defendant who created the risk of uncertainty as to damages by its own wrongdoing.,True,True
69576,7fc81495-55d0-44ff-8c82-aae4941384a6,"GRIZZELL v. CITY OF COLUMBUS DIV. OF POLICE, 461 F.3d 711 (6th Cir. 2006)",2006-08-25,6685,mere person belief conjectur specul insuffici support infer discrimin,"It is well settled that """"[m]ere personal beliefs, conjecture and speculation are insufficient to support an inference of discrimination.""""Woythal v. Tex-Tenn Corp.,112 F.3d 243, 247 (6th Cir. 1997) (quoting Chappell v. GTE Products Corp.,803 F.2d 261, 268 (6th Cir. 1986)) (first alteration in original).",True,True
67062,7b0c26c1-eb83-478b-b011-29608515a644,"CALDWELL v. COMMISSIONER OF INTERNAL REVENUE, 202 F.2d 112 (2nd Cir. 1953)",1953-02-18,6686,commission cannot estop make recomput accrual method never object taxpay method report incom,It is now well settled that the Commissioner cannot be estopped from making a recomputation on the accrual method because he had never before objected to the taxpayer''s method of reporting income.,True,True
38287,198d6806-ddf4-40b2-b24a-49e469d7e0fa,"UNITED STATES v. FELTON, 753 F.2d 256 (3rd Cir. 1985)",1985-01-08,6687,individu reveal privat inform anoth assum risk confid reveal inform author occur fourth amend prohibit government use inform," It is well-settled that when an individual reveals private information to another, he assumes the risk that his confidant will reveal that information to the authorities, and if that occurs the Fourth Amendment does not prohibit governmental use of that information.",True,True
61126,750e08ee-ce4d-4364-94f3-103f74ddc0c3,"SCOTT v. FRAZIER, 253 U.S. 243 (1920)",1920-06-01,6688,case amount controversi must equal jurisdict sum complain,"It is well settled that in such cases as this the amount in controversy must equal the jurisdictional sum as to each complainant. Wheless v. St.Louis, 180 U.S. 379; Rogers v. Hennepin County, 239 U.S. 621.",True,True
53629,5ece092d-75ae-486b-b314-f7f9ecf1075e,"STATE HIGHWAY COMMISSION OF MISSOURI v. VOLPE, 479 F.2d 1099 (8th Cir. 1973)",1973-04-02,6690,statement polici add alter specif oper provis statut,It is now well established that statements of policy do not add to or alter specific operative provisions of a statute.,True,True
62004,2d2c839f-22c1-4761-844d-c56bac5faa15,"C.E. CARLSON, INC. v. S.E.C., 859 F.2d 1429 (10th Cir. 1988)",1988-06-10,6691,law may appli arbitrarili unfairli amount violat constitut right,"It is well established, however, that laws """"may be applied so arbitrarily and unfairly as to amount to a violation of constitutional rights."""" Cook v. City ofPrice, Carbon County, Utah,566 F.2d 699, 701 (10th Cir. 1977) (citing Yick Wo v. Hopkins,118 U.S. 356, 374, 6 S.Ct. 1064,1073, 30 L.Ed. 220 (1886)).",True,True
58115,39f59996-c40d-4383-8606-7fc83e707cec,"BAUER BROS. CO. v. BOGALUSA PAPER CO., 96 F.2d 991 (5th Cir. 1938)",1938-05-26,6692,patent combin old element must result co-act modif result reach mere sum action element otherwis union mere aggreg,It is well settled as to machines that to be patentable a combination of old elements must result in such co-action or modification that a result is reached which is more than the mere sum of the action of all the elements; otherwise the union is a mere aggregation.,True,True
67507,06af406b-c963-4bdf-a165-3281239e970d,"ESNAULT v. PEOPLE OF STATE OF COLO., 980 F.2d 1335 (10th Cir. 1992)",1992-11-25,6693,defend due process right present trial whenev presenc relat reason substanti full opportun defend charg,"It is well established that a defendant has a due process right to be present at trial """"whenever his presence has a relation, reasonably substantial, to the fullness of his opportunity to defend against the charge.""""Snyder v. Massachusetts,291 U.S. 97, 105-06, 54 S.Ct. 330,332, 78 L.Ed. 674 (1934); see also United States v.Gagnon,470 U.S. 522, 526, 105 S.Ct. 1482, 1484,84 L.Ed.2d 486 (1985).",True,True
69359,0fa71420-bd6d-4d82-a87c-bcffbe6ad19e,"UNITED STATES v. GONZALES, 461 F.2d 1000 (9th Cir. 1972)",1972-06-06,6694,defend may seek shelter defens entrap claim anoth,It is well established in this circuit that a defendant may not seek shelter under the defense of entrapment claimed by another.,True,True
68975,2cabd124-5fc6-4233-b60b-e3b6f4be1229,"UNITED STATES v. BAGNELL, 679 F.2d 826 (11th Cir. 1982)",1982-06-28,6695,use common carrier ship obscen materi interst shipment materi continu offens occur everi judici district materi touch,"It is well established that the use of common carriers to ship obscene materials and the interstate shipment of such materials are continuing offenses that occur in every judicial district which the material touches. See ReedEnterprises v. Clark,278 F. Supp. 372, 380 (D.D.C. 1967) (three judge court), aff''d mem.,390 U.S. 457, 88 S.Ct. 1196,20 L.Ed.2d 28 (1968).",True,True
63250,304ac68a-4903-4540-9d2f-fc212056a7ea,"UNITED STATES v. FRAZIER, 560 F.2d 884 (8th Cir. 1977)",1977-08-05,6696,hobb act necessari prove extortionist either directli indirectli receiv fruit extort benefit therefrom,"It is well settled that, under the Hobbs Act, it is not necessary to prove that the extortionist himself, either directly or indirectly, received the fruits of his extortion or any benefit therefrom.",True,True
64240,63e82329-e19e-469d-a3f9-3413c42f0fd8,"U.S. v. JUVENILE MALE, 819 F.2d 468 (4th Cir. 1987)",1987-05-26,6697,relev date ex post facto analysi date offens date prosecut,"It has been well-settled law for nearly two hundred years that the relevant date for ex post facto analysis is the date of the offense, not the date of prosecution. Calderv.",True,True
69653,d13d1f02-7a48-4fc6-ab71-2b15152fb65c,"WHEATLEY v. UNITED STATES, 286 F.2d 519 (10th Cir. 1961)",1961-01-21,6700,charg perjuri bar simpl fact acquitt case fals testimoni given,It is well established that the charge of perjury is not barred by the simple fact of acquittal in the case in which the false testimony is given.,True,True
65404,24984d3a-958e-4051-8220-0a4201e974fb,"LARKIN v. STATE OF MICHIGAN DEPT., SOC. SERV., 89 F.3d 285 (6th Cir. 1996)",1996-07-16,6701,fhaa appli regul group home,It is well-settled that the FHAA applies to the regulation of group homes.,True,True
67241,16379d9b-9edd-4fe8-8943-5ff87a8a8fc5,"NATTA v. ZLETZ, 418 F.2d 633 (7th Cir. 1969)",1969-11-19,6702,attorney-cli privileg applic commun involv advic further crimin fraudul transact,"It is well settled that the attorney-client privilege has no application where the communication involves advice in furtherance of a criminal or fraudulent transaction. 8 Wigmore on Evidence, §§ 2298—2299 (rev. ed. 1961).",True,True
